participantID,pNew,pOld,boxesFlipped,absColorDiff,blueFlipped,yellowFlipped,accuracy,discriminationError,boardDifficulty,trialRT,masterTrialID,conditionTrialID,condition,colorSequence,gender,age,education
55,0.996430206,0.916465759,6,6,6,0,1,0,7,7109.6,10,4,medium,"[2,2,2,2,2,2]",3,22,7
55,0.944649347,0.849121094,10,4,3,7,1,0,6,11128.7,11,5,medium,"[1,2,1,1,2,2,1,1,1,1]",3,22,7
55,0.980434783,0.96875,20,4,8,12,1,0,8,22152.7,19,6,medium,"[1,1,2,2,1,1,2,1,2,1,2,1,1,1,2,2,1,2,1,1]",3,22,7
55,0.944649347,0.88671875,14,4,5,9,1,0,4,16730.5,20,7,medium,"[2,1,1,2,2,2,1,1,1,2,1,1,1,1]",3,22,7
44,0.998196258,0.989257813,15,7,4,11,1,0,4,23107.2,3,1,medium,"[2,1,1,1,2,2,2,1,1,1,1,1,1,1,1]",1,28,6
44,0.999176201,0.99609375,17,7,12,5,1,0,7,18074.6,6,2,medium,"[2,2,2,2,2,1,1,2,2,1,1,2,2,2,1,2,2]",1,28,6
44,1,1,19,7,6,13,1,0,6,19067.8,7,3,medium,"[1,2,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,2,1]",1,28,6
44,1,1,15,11,13,2,1,0,9,15488.2,13,4,medium,"[2,2,2,2,2,2,2,2,2,2,1,2,1,2,2]",1,28,6
44,1,1,20,8,7,13,1,0,8,20105.4,14,5,medium,"[1,1,2,1,2,1,1,2,2,1,1,2,1,1,1,2,1,2,1,1]",1,28,6
44,1,1,18,6,13,5,1,0,102,17232.5,15,6,medium,"[1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2]",1,28,6
44,1,1,17,9,13,4,1,0,3,18574.6,21,7,medium,"[2,1,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2]",1,28,6
48,0.963478261,0.820358276,6,4,5,1,1,0,102,22023.8,2,1,medium,"[2,2,1,2,2,2]",1,23,7
48,0.997583793,0.971313477,11,7,9,2,1,0,7,27251.3,5,2,medium,"[1,2,2,1,2,2,2,2,2,2,2]",1,23,7
48,0.998810069,0.951873779,7,7,7,0,1,0,9,16818,8,3,medium,"[2,2,2,2,2,2,2]",1,23,7
48,0.998196258,0.989257813,15,7,11,4,1,0,3,26263.9,10,4,medium,"[1,2,1,2,2,2,2,1,2,2,2,2,1,2,2]",1,23,7
48,0.992290349,0.967285156,14,6,4,10,1,0,4,24923.2,12,5,medium,"[2,1,1,1,1,2,1,2,2,1,1,1,1,1]",1,23,7
48,0.976410015,0.927001953,13,5,4,9,1,0,8,25445.3,17,6,medium,"[1,1,1,1,1,1,2,1,2,1,2,2,1]",1,23,7
48,0.999946157,0.999023438,15,9,3,12,1,0,6,28059.1,21,7,medium,"[2,1,1,2,1,1,1,1,1,2,1,1,1,1,1]",1,23,7
47,1,1,18,12,15,3,1,0,9,40770.1,1,1,medium,"[2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2]",2,22,7
47,1,1,17,9,13,4,1,0,3,22870.7,5,2,medium,"[2,1,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2]",2,22,7
47,1,1,20,6,13,7,1,0,102,25852.6,8,3,medium,"[1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1,1,2]",2,22,7
47,1,1,19,7,6,13,1,0,8,24235.2,9,4,medium,"[1,1,1,2,1,2,1,1,2,2,1,1,2,1,1,2,1,1,1]",2,22,7
47,1,1,17,9,13,4,1,0,7,20983.6,15,5,medium,"[1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2]",2,22,7
47,1,1,16,12,2,14,1,0,4,20665.5,17,6,medium,"[2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1]",2,22,7
47,1,1,18,8,5,13,1,0,6,25409.5,19,7,medium,"[1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2,1,1]",2,22,7
39,1,1,16,10,13,3,1,0,7,41437.3,1,1,medium,"[2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2]",2,24,7
39,1,1,19,7,6,13,1,0,8,31921.3,3,2,medium,"[1,2,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1]",2,24,7
39,1,1,17,9,13,4,1,0,3,21265.1,9,3,medium,"[2,2,1,2,2,2,2,1,2,1,2,2,2,2,1,2,2]",2,24,7
39,1,1,19,7,13,6,1,0,9,22338.6,10,4,medium,"[2,2,1,2,1,1,2,2,2,2,2,2,1,1,1,2,2,2,2]",2,24,7
39,1,1,16,10,3,13,1,0,6,17341.1,17,5,medium,"[1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1]",2,24,7
39,1,1,20,6,13,7,1,0,102,26831.8,18,6,medium,"[1,2,2,2,2,2,1,1,2,1,2,1,2,2,2,1,2,1,2,2]",2,24,7
39,1,1,15,11,2,13,1,0,4,18138.5,20,7,medium,"[2,1,1,1,1,1,2,1,1,1,1,1,1,1,1]",2,24,7
54,0.899221968,0.759658813,7,3,5,2,1,0,3,14555.5,1,1,medium,"[2,2,1,2,1,2,2]",2,23,7
54,0.919875776,0.748277664,5,3,4,1,1,0,102,5179.1,7,2,medium,"[2,1,2,2,2]",2,23,7
54,0.963478261,0.820358276,6,4,1,5,1,0,8,5831.5,11,3,medium,"[1,2,1,1,1,1]",2,23,7
54,0.886902679,0.772750854,9,3,3,6,1,0,6,10058.6,13,4,medium,"[2,1,2,1,1,1,2,1,1]",2,23,7
54,0.943478261,0.738266468,3,3,3,0,1,0,7,3838.4,16,5,medium,"[2,2,2]",2,23,7
54,0.963478261,0.820358276,6,4,1,5,1,0,4,5141.9,18,6,medium,"[2,1,1,1,1,1]",2,23,7
54,0.899221968,0.759658813,7,3,2,5,0,0,9,7809.6,21,7,medium,"[2,1,2,1,1,1,1]",2,23,7
37,0.703478261,0.584094048,3,1,1,2,1,0,8,11555.4,1,1,medium,"[2,1,1]",2,22,7
37,0.943478261,0.738266468,3,3,0,3,1,0,4,7285.7,2,2,medium,"[1,1,1]",2,22,7
37,0.839130435,0.668188095,4,2,3,1,1,0,7,11102.2,3,3,medium,"[1,2,2,2]",2,22,7
37,0.875652174,0.661180258,2,2,0,2,0,0,3,7089,5,4,medium,"[1,1]",2,22,7
37,0.703478261,0.584094048,3,1,2,1,1,0,102,7631.6,8,5,medium,"[2,1,2]",2,22,7
37,0.943478261,0.738266468,3,3,3,0,1,0,9,6135.6,10,6,medium,"[2,2,2]",2,22,7
37,0.677639752,0.588098526,5,1,2,3,1,0,6,9827.4,20,7,medium,"[1,2,2,1,1]",2,22,7
29,0.984897025,0.881057739,7,5,1,6,1,0,4,12218,4,1,medium,"[1,1,1,1,1,1,2]",1,23,6
29,0.994416476,0.98046875,16,6,11,5,1,0,9,18458.8,6,2,medium,"[1,2,2,2,1,2,2,2,1,2,1,2,1,2,2,2]",1,23,6
29,0.997583793,0.971313477,11,7,9,2,1,0,3,12925.8,9,3,medium,"[2,2,2,2,2,2,2,2,1,2,1]",1,23,6
29,0.979297348,0.894943237,9,5,7,2,1,0,102,10285.6,11,4,medium,"[2,1,2,2,2,2,1,2,2]",1,23,6
29,0.992290349,0.940765381,10,6,2,8,1,0,8,12596.5,12,5,medium,"[1,2,1,1,1,1,1,1,2,1]",1,23,6
29,0.998196258,0.961593628,9,7,1,8,1,0,6,11104.3,15,6,medium,"[1,1,1,1,1,1,1,2,1]",1,23,6
29,0.994416476,0.928268433,8,6,7,1,1,0,7,9651.5,16,7,medium,"[2,2,2,2,2,2,2,1]",1,23,6
33,0.919875776,0.748277664,5,3,4,1,1,0,3,10443.7,7,1,medium,"[2,2,2,2,1]",2,22,7
33,0.810869565,0.676197052,6,2,2,4,1,0,8,10588.2,9,2,medium,"[2,2,1,1,1,1]",2,22,7
33,0.881128012,0.788024902,11,3,7,4,1,0,9,18860,12,3,medium,"[1,1,1,2,2,2,2,1,2,2,2]",2,22,7
33,0.810869565,0.676197052,6,2,4,2,1,0,102,10227.8,14,4,medium,"[2,2,1,2,1,2]",2,22,7
33,0.963478261,0.820358276,6,4,1,5,1,0,4,8993.9,16,5,medium,"[1,2,1,1,1,1]",2,22,7
33,0.919875776,0.748277664,5,3,1,4,1,0,6,8275,17,6,medium,"[1,1,1,1,2]",2,22,7
33,0.951578947,0.833847046,8,4,6,2,1,0,7,14048.6,21,7,medium,"[2,1,1,2,2,2,2,2]",2,22,7
36,0.963478261,0.820358276,6,4,5,1,1,0,9,17908.7,2,1,medium,"[2,2,2,1,2,2]",2,22,6
36,0.963478261,0.820358276,6,4,1,5,1,0,4,11064.6,4,2,medium,"[1,1,1,1,2,1]",2,22,6
36,0.963478261,0.820358276,6,4,5,1,1,0,7,10427.9,5,3,medium,"[2,1,2,2,2,2]",2,22,6
36,0.810869565,0.676197052,6,2,2,4,1,0,8,9038.5,10,4,medium,"[1,1,1,2,2,1]",2,22,6
36,0.975776398,0.808344841,4,4,4,0,1,0,3,6084.1,15,5,medium,"[2,2,2,2]",2,22,6
36,0.975776398,0.808344841,4,4,0,4,1,0,6,6673.9,19,6,medium,"[1,1,1,1]",2,22,6
36,0.794508009,0.685470581,8,2,5,3,1,0,102,14175,20,7,medium,"[2,1,1,1,2,2,2,2]",2,22,6
58,0.992290349,0.940765381,10,6,8,2,1,0,9,14699,2,1,medium,"[1,2,2,2,2,2,1,2,2,2]",2,23,6
58,0.976410015,0.927001953,13,5,9,4,1,0,7,17870.1,3,2,medium,"[2,2,1,2,1,1,2,2,1,2,2,2,2]",2,23,6
58,0.992290349,0.940765381,10,6,8,2,1,0,3,13757.7,6,3,medium,"[2,2,2,1,2,2,1,2,2,2]",2,23,6
58,0.976410015,0.927001953,13,5,4,9,1,0,8,16744.6,8,4,medium,"[1,2,1,1,1,2,1,2,1,1,2,1,1]",2,23,6
58,0.997583793,0.980712891,13,7,3,10,1,0,4,14814.3,11,5,medium,"[1,1,1,1,1,2,2,2,1,1,1,1,1]",2,23,6
58,0.881128012,0.788024902,11,3,4,7,1,0,6,14965.2,15,6,medium,"[1,1,1,2,2,1,1,2,2,1,1]",2,23,6
58,0.979297348,0.894943237,9,5,7,2,1,0,102,12755.7,21,7,medium,"[2,2,2,2,2,1,2,1,2]",2,23,6
56,0.999508682,0.994140625,14,8,11,3,1,0,3,17422.4,4,1,medium,"[2,1,2,1,2,2,2,2,1,2,2,2,2,2]",2,22,7
56,0.994416476,0.928268433,8,6,1,7,1,0,6,11457.3,7,2,medium,"[1,1,2,1,1,1,1,1]",2,22,7
56,0.99965002,0.975479126,8,8,8,0,1,0,7,10745.9,9,3,medium,"[2,2,2,2,2,2,2,2]",2,22,7
56,0.997583793,0.980712891,13,7,10,3,1,0,9,17263.8,13,4,medium,"[1,2,1,2,2,2,2,2,2,2,1,2,2]",2,22,7
56,0.994416476,0.98046875,16,6,5,11,1,0,8,20233.4,15,5,medium,"[1,2,2,1,2,1,1,1,1,2,1,1,2,1,1,1]",2,22,7
56,0.997583793,0.971313477,11,7,2,9,1,0,4,13767.9,18,6,medium,"[2,1,1,1,1,1,1,2,1,1,1]",2,22,7
56,0.999176201,0.99609375,17,7,12,5,1,0,102,19467.9,21,7,medium,"[2,1,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2]",2,22,7
43,0.990310559,0.868412018,5,5,5,0,1,0,7,9022.6,2,1,medium,"[2,2,2,2,2]",2,25,7
43,1,1,14,12,13,1,1,0,3,20008.1,3,2,medium,"[2,2,2,1,2,2,2,2,2,2,2,2,2,2]",2,25,7
43,0.999508682,0.994140625,14,8,11,3,1,0,9,18386.3,4,3,medium,"[1,2,2,2,2,1,2,1,2,2,2,2,2,2]",2,25,7
43,0.899221968,0.759658813,7,3,2,5,1,0,6,10975.7,6,4,medium,"[1,2,1,1,1,2,1]",2,25,7
43,0.677639752,0.588098526,5,1,2,3,1,0,8,7021.3,8,5,medium,"[1,1,2,1,2]",2,25,7
43,0.5,0.5,10,0,5,5,0,1,102,11442.5,10,6,medium,"[1,2,2,1,1,2,1,2,2,1]",2,25,7
43,1,1,18,8,5,13,1,0,4,21596,20,7,medium,"[1,1,1,2,1,1,1,1,1,2,2,2,1,1,1,1,2,1]",2,25,7
67,0.990310559,0.868412018,5,5,5,0,1,0,7,7763,2,1,medium,"[2,2,2,2,2]",1,22,4
67,0.655916005,0.598190308,9,1,4,5,1,0,4,17698.4,3,2,medium,"[2,2,1,1,1,2,2,1,1]",1,22,4
67,0.976410015,0.910217285,11,5,8,3,1,0,3,17974.6,6,3,medium,"[2,2,2,2,2,1,2,1,2,1,2]",1,22,4
67,0.984897025,0.881057739,7,5,1,6,1,0,6,8896,9,4,medium,"[1,1,1,2,1,1,1]",1,22,4
67,0.886902679,0.772750854,9,3,6,3,1,0,102,11292.1,10,5,medium,"[1,2,2,2,2,1,2,1,2]",1,22,4
67,0.994416476,0.928268433,8,6,1,7,1,0,8,11213.2,11,6,medium,"[1,1,1,1,1,1,2,1]",1,22,4
67,0.944649347,0.849121094,10,4,7,3,1,0,9,14352.1,15,7,medium,"[2,2,1,2,1,1,2,2,2,2]",1,22,4
61,0.951578947,0.833847046,8,4,6,2,1,0,102,9554,5,1,medium,"[1,2,2,2,2,2,1,2]",1,32,7
61,0.998196258,0.961593628,9,7,8,1,1,0,7,10654.2,6,2,medium,"[1,2,2,2,2,2,2,2,2]",1,32,7
61,0.975776398,0.808344841,4,4,0,4,1,0,4,5047.5,10,3,medium,"[1,1,1,1]",1,32,7
61,0.994416476,0.928268433,8,6,7,1,1,0,3,8612.3,13,4,medium,"[1,2,2,2,2,2,2,2]",1,32,7
61,0.942380728,0.866577148,12,4,4,8,1,0,8,12328.8,16,5,medium,"[1,1,1,2,2,1,1,2,1,2,1,1]",1,32,7
61,0.963478261,0.820358276,6,4,5,1,1,0,9,6491.8,20,6,medium,"[2,2,2,2,1,2]",1,32,7
61,0.999508682,0.982421875,10,8,1,9,1,0,6,10645.8,21,7,medium,"[2,1,1,1,1,1,1,1,1,1]",1,32,7
76,0.992290349,0.967285156,14,6,10,4,1,0,9,14926.7,1,1,medium,"[2,2,1,1,2,2,2,2,2,2,1,1,2,2]",2,25,7
76,0.999946157,0.999023438,15,9,3,12,1,0,6,13126.2,5,2,medium,"[1,1,1,2,1,1,1,1,1,2,1,1,1,2,1]",2,25,7
76,0.979297348,0.9453125,15,5,10,5,1,0,102,15157.5,8,3,medium,"[1,2,2,2,2,1,2,1,2,1,2,2,2,1,2]",2,25,7
76,0.99989366,0.996826172,13,9,11,2,1,0,3,14930.9,9,4,medium,"[2,2,2,2,2,2,2,2,1,2,2,1,2]",2,25,7
76,1,1,19,7,6,13,1,0,4,20069.8,11,5,medium,"[2,2,2,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1]",2,25,7
76,0.999771167,1,17,8,13,4,1,0,7,16688.8,14,6,medium,"[2,2,1,2,2,1,2,1,2,1,2,2,2,2,2,2,2]",2,25,7
76,1,0.998046875,16,9,4,12,1,0,8,16256.3,15,7,medium,"[1,1,1,2,2,1,1,2,1,2,1,1,1,1,1,1]",2,25,7
63,0.979297348,0.9453125,15,5,10,5,1,0,102,21592.9,2,1,medium,"[2,1,2,1,1,1,2,2,2,2,2,1,2,2,2]",2,26,4
63,1,1,19,9,14,5,1,0,9,25700.5,3,2,medium,"[2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2]",2,26,4
63,1,1,22,10,6,16,1,0,6,26334.5,10,3,medium,"[1,2,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2]",2,26,4
63,1,1,16,10,13,3,1,0,3,20911.7,12,4,medium,"[2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2]",2,26,4
63,1,1,19,13,3,16,1,0,4,22445.6,16,5,medium,"[2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2]",2,26,4
63,1,1,20,10,15,5,1,0,7,24630.2,18,6,medium,"[2,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,2,2,2]",2,26,4
63,1,1,23,9,7,16,1,0,8,25218.3,19,7,medium,"[1,1,2,1,1,2,1,2,1,2,1,1,1,2,1,1,2,1,1,1,1,1,2]",2,26,4
51,1,1,23,7,8,15,1,0,8,36532.6,1,1,medium,"[2,1,2,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,1,1,2,1]",2,22,7
51,0.999771167,0.998046875,16,8,12,4,1,0,9,19933.5,3,2,medium,"[2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2]",2,22,7
51,0.998196258,0.961593628,9,7,8,1,1,0,3,12166.8,5,3,medium,"[1,2,2,2,2,2,2,2,2]",2,22,7
51,1,1,16,10,13,3,1,0,7,24819.6,9,4,medium,"[2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2]",2,22,7
51,1,1,15,11,2,13,1,0,4,16652.9,12,5,medium,"[2,1,1,1,2,1,1,1,1,1,1,1,1,1,1]",2,22,7
51,1,1,20,6,13,7,1,0,102,26447.2,16,6,medium,"[1,2,2,2,2,1,1,2,2,1,2,1,2,2,2,1,2,1,2,2]",2,22,7
51,1,1,19,11,4,15,1,0,6,24940.1,21,7,medium,"[1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,2]",2,22,7
52,0.976410015,0.927001953,13,5,4,9,1,0,6,54216.9,2,1,medium,"[1,2,2,1,1,2,1,2,1,1,1,1,1]",1,23,4
52,0.963478261,0.820358276,6,4,5,1,1,0,3,25632.2,3,2,medium,"[2,1,2,2,2,2]",1,23,4
52,0.994416476,0.928268433,8,6,1,7,1,0,4,14305.7,10,3,medium,"[1,1,1,1,1,2,1,1]",1,23,4
52,0.881128012,0.806152344,13,3,8,5,1,0,9,23873.3,11,4,medium,"[2,2,1,2,1,1,2,1,2,2,2,1,2]",1,23,4
52,0.899221968,0.759658813,7,3,5,2,1,0,102,14108.7,15,5,medium,"[2,1,2,2,2,1,2]",1,23,4
52,0.963478261,0.820358276,6,4,5,1,1,0,7,9081.9,17,6,medium,"[2,2,2,1,2,2]",1,23,4
52,0.951578947,0.833847046,8,4,2,6,1,0,8,14114.7,21,7,medium,"[2,1,2,1,1,1,1,1]",1,23,4
68,0.839130435,0.668188095,4,2,1,3,1,0,4,20935.3,1,1,medium,"[1,1,2,1]",1,22,7
68,0.943478261,0.738266468,3,3,0,3,1,0,8,14937.4,2,2,medium,"[1,1,1]",1,22,7
68,0.943478261,0.738266468,3,3,3,0,1,0,3,6995.2,3,3,medium,"[2,2,2]",1,22,7
68,0.810869565,0.676197052,6,2,2,4,1,0,6,18915.8,4,4,medium,"[2,1,2,1,1,1]",1,22,7
68,0.943478261,0.738266468,3,3,3,0,1,0,102,7886.9,8,5,medium,"[2,2,2]",1,22,7
68,0.943478261,0.738266468,3,3,3,0,1,0,7,9512.2,10,6,medium,"[2,2,2]",1,22,7
68,0.943478261,0.738266468,3,3,3,0,1,0,9,7384.5,14,7,medium,"[2,2,2]",1,22,7
65,0.881128012,0.788024902,11,3,7,4,1,0,9,23048.4,3,1,medium,"[1,2,1,2,2,1,2,1,2,2,2]",1,22,7
65,0.984897025,0.881057739,7,5,1,6,1,0,4,11136.9,4,2,medium,"[1,1,2,1,1,1,1]",1,22,7
65,0.794508009,0.685470581,8,2,5,3,1,0,102,12661.8,6,3,medium,"[1,2,2,1,2,1,2,2]",1,22,7
65,0.994416476,0.928268433,8,6,7,1,1,0,3,8875.6,10,4,medium,"[2,2,2,2,1,2,2,2]",1,22,7
65,0.944649347,0.849121094,10,4,3,7,1,0,8,13466.3,11,5,medium,"[2,1,1,1,2,1,1,1,2,1]",1,22,7
65,0.976410015,0.910217285,11,5,3,8,1,0,6,14361.3,13,6,medium,"[1,1,1,2,1,1,1,2,2,1,1]",1,22,7
65,0.944649347,0.849121094,10,4,7,3,1,0,7,13155.7,21,7,medium,"[2,2,2,1,2,2,2,1,1,2]",1,22,7
62,0.919875776,0.748277664,5,3,4,1,1,0,7,8763.1,2,1,medium,"[2,2,1,2,2]",2,23,7
62,0.919875776,0.748277664,5,3,1,4,0,0,102,8374.9,3,2,medium,"[1,1,1,2,1]",2,23,7
62,0.919875776,0.748277664,5,3,4,1,1,0,3,7157.3,4,3,medium,"[2,2,2,1,2]",2,23,7
62,0.951578947,0.833847046,8,4,6,2,1,0,9,12805.4,8,4,medium,"[2,2,2,1,2,1,2,2]",2,23,7
62,0.990310559,0.868412018,5,5,0,5,1,0,8,9901.1,11,5,medium,"[1,1,1,1,1]",2,23,7
62,0.990310559,0.868412018,5,5,0,5,1,0,6,8369.1,19,6,medium,"[1,1,1,1,1]",2,23,7
62,0.984897025,0.881057739,7,5,1,6,1,0,4,11341.4,20,7,medium,"[1,1,1,1,1,2,1]",2,23,7
91,0.976410015,0.927001953,13,5,4,9,1,0,6,21806.6,3,1,medium,"[1,1,1,1,2,2,1,1,2,2,1,1,1]",2,24,7
91,1,1,23,9,7,16,1,0,8,25549.3,7,2,medium,"[1,1,1,2,2,1,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,1,1]",2,24,7
91,1,1,21,11,16,5,1,0,3,27660.8,11,3,medium,"[2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,1,2,2,1]",2,24,7
91,1,1,21,9,15,6,1,0,102,22919.2,12,4,medium,"[2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2]",2,24,7
91,1,1,20,10,15,5,1,0,7,29166.4,14,5,medium,"[2,1,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2]",2,24,7
91,1,1,21,7,14,7,1,0,9,32368.8,16,6,medium,"[2,1,1,1,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1]",2,24,7
91,0.997583793,0.980712891,13,7,3,10,1,0,4,19288.8,17,7,medium,"[1,1,1,1,1,1,1,1,1,2,2,2,1]",2,24,7
70,0.984897025,0.881057739,7,5,1,6,1,0,4,10687.9,3,1,medium,"[1,1,2,1,1,1,1]",1,23,7
70,0.783123666,0.709472656,12,2,7,5,1,0,102,19981.3,5,2,medium,"[1,2,1,1,1,2,1,2,2,2,2,2]",1,23,7
70,0.992546584,0.984375,19,5,12,7,1,0,9,26324.9,9,3,medium,"[2,1,2,1,2,2,1,1,2,2,2,1,2,2,2,2,1,1,2]",1,23,7
70,0.976410015,0.910217285,11,5,8,3,1,0,7,13401.2,15,4,medium,"[1,2,2,2,1,2,2,2,2,1,2]",1,23,7
70,1,1,19,7,6,13,1,0,8,27180,16,5,medium,"[1,2,2,1,2,1,2,1,1,1,1,2,1,1,1,1,2,1,1]",1,23,7
70,0.999998654,0.999755859,13,11,12,1,1,0,3,14810.2,17,6,medium,"[2,2,2,2,2,2,1,2,2,2,2,2,2]",1,23,7
70,0.997583793,0.971313477,11,7,2,9,1,0,6,14204.7,20,7,medium,"[1,1,1,1,1,1,2,1,2,1,1]",1,23,7
66,0.999989904,0.999511719,14,10,2,12,1,0,4,19180,3,1,medium,"[2,1,1,1,2,1,1,1,1,1,1,1,1,1]",1,35,7
66,0.944649347,0.849121094,10,4,7,3,1,0,9,16496.9,12,2,medium,"[2,2,1,2,1,1,2,2,2,2]",1,35,7
66,0.980434783,0.96875,20,4,12,8,1,0,102,24938.6,13,3,medium,"[1,1,2,2,2,2,2,1,2,1,1,2,2,2,2,1,2,1,1,2]",1,35,7
66,0.992290349,0.940765381,10,6,8,2,1,0,7,12488.9,16,4,medium,"[2,1,1,2,2,2,2,2,2,2]",1,35,7
66,0.963478261,0.820358276,5,4,5,0,1,0,3,9116.3,17,5,medium,"[2,2,2,2,2]",1,35,7
66,0.990310559,0.868412018,6,5,1,5,1,0,6,9839.6,18,6,medium,"[1,2,1,1,1,1]",1,35,7
86,1,1,17,9,4,13,1,0,6,22666.3,5,1,medium,"[1,1,1,2,1,1,1,1,1,2,2,1,1,2,1,1,1]",2,24,7
86,1,1,15,11,13,2,1,0,3,16867.9,7,2,medium,"[2,2,2,2,2,2,1,2,2,1,2,2,2,2,2]",2,24,7
86,0.994416476,0.98046875,16,6,11,5,1,0,102,19446.4,8,3,medium,"[1,2,1,2,2,1,2,1,2,2,2,2,2,1,2,2]",2,24,7
86,0.999176201,0.99609375,17,7,5,12,1,0,8,21229.7,10,4,medium,"[1,1,2,2,2,1,1,1,1,1,2,1,2,1,1,1,1]",2,24,7
86,1,1,18,8,5,13,1,0,4,22493.7,11,5,medium,"[2,1,1,1,2,1,1,1,1,1,1,1,2,1,2,2,1,1]",2,24,7
86,0.997391304,0.9921875,18,6,12,6,1,0,9,20391.3,16,6,medium,"[2,2,2,2,1,1,2,2,2,2,2,1,1,2,1,1,2,2]",2,24,7
86,0.999508682,0.994140625,14,8,11,3,1,0,7,13748.3,19,7,medium,"[2,1,2,2,1,1,2,2,2,2,2,2,2,2]",2,24,7
90,0.942380728,0.866577148,12,4,4,8,1,0,8,21880.6,2,1,medium,"[1,1,2,1,1,2,2,1,2,1,1,1]",2,23,4
90,0.881128012,0.788024902,11,3,7,4,1,0,9,21853.1,3,2,medium,"[1,2,2,2,2,2,1,1,1,2,2]",2,23,4
90,0.998196258,0.961593628,9,7,8,1,1,0,7,14830.9,13,3,medium,"[2,2,2,2,2,1,2,2,2]",2,23,4
90,0.991534142,0.953857422,12,6,9,3,1,0,3,21005.8,15,4,medium,"[2,2,2,2,2,1,1,2,2,2,2,1]",2,23,4
90,0.979297348,0.9453125,15,5,5,10,1,0,4,33992.2,17,5,medium,"[2,1,2,1,2,2,1,2,1,1,1,1,1,1,1]",2,23,4
90,0.998196258,0.961593628,9,7,1,8,1,0,6,17382.8,19,6,medium,"[1,1,1,1,1,1,1,1,2]",2,23,4
90,0.976410015,0.927001953,13,5,9,4,1,0,102,21944,21,7,medium,"[2,2,1,2,2,2,1,2,2,1,2,1,2]",2,23,4
73,0.99989366,0.996826172,13,9,2,11,1,0,6,30219.8,2,1,medium,"[1,1,1,1,1,1,2,1,1,1,1,2,1]",2,23,6
73,0.998196258,0.989257813,15,7,11,4,1,0,7,25134.6,6,2,medium,"[2,2,2,1,2,2,2,2,2,2,1,1,1,2,2]",2,23,6
73,0.992290349,0.967285156,14,6,4,10,1,0,4,20856.5,7,3,medium,"[2,1,1,1,1,2,1,2,2,1,1,1,1,1]",2,23,6
73,0.99989366,0.996826172,13,9,2,11,1,0,8,16726.9,13,4,medium,"[1,2,1,1,1,2,1,1,1,1,1,1,1]",2,23,6
73,0.997583793,0.980712891,13,7,10,3,1,0,102,16812.6,14,5,medium,"[1,2,2,2,2,2,2,2,1,2,2,2,1]",2,23,6
73,0.992546584,0.984375,19,5,12,7,1,0,9,22104.3,16,6,medium,"[2,2,1,2,1,1,2,2,2,2,2,1,1,2,2,1,1,2,2]",2,23,6
73,0.999508682,0.994140625,14,8,11,3,1,0,3,18393.1,18,7,medium,"[2,2,2,2,1,2,2,2,2,1,1,2,2,2]",2,23,6
64,0.783123666,0.709472656,12,2,5,7,1,0,8,29842.7,1,1,medium,"[1,2,1,1,2,2,1,1,1,2,1,2]",1,24,7
64,0.881128012,0.806152344,13,3,5,8,1,0,6,19564,2,2,medium,"[1,1,2,2,1,1,2,2,1,1,1,2,1]",1,24,7
64,0.999989904,0.999511719,14,10,2,12,1,0,4,27289.9,3,3,medium,"[2,1,1,1,2,1,1,1,1,1,1,1,1,1]",1,24,7
64,0.999398689,0.988769531,12,8,10,2,1,0,7,20566.5,7,4,medium,"[2,1,1,2,2,2,2,2,2,2,2,2]",1,24,7
64,0.997391304,0.9921875,18,6,12,6,1,0,9,27394.3,10,5,medium,"[2,2,1,2,1,2,2,2,2,1,2,2,1,1,1,2,2,2]",1,24,7
