sID,trialNumber,prID,nTotal,true_ratio,fillerTrial,ITI,seen_ratio,nMushrooms,nBlue,nRed,estimate1,estimate1RT,estimate2,estimate2RT,estimate_peer,confidence_peer,traits1,traits2,traits3,s,strategy,sex,age
11,47,,5,0.75,0,1.5,0.8,"1,1,1,1,1","1,1,0,1,1","0,0,1,0,0",40,2.96659,40,2.015055,56,1,,,,0,stay,Male,22
11,48,,5,1,1,1.8,1,"1,1,1,1,1","1,1,1,1,1","0,0,0,0,0",50,3.7499,50,2.331795,50,3,,,,NA,NA,Male,22
11,49,,5,0.625,0,2,0.6,"1,1,1,1,1","0,1,1,0,1","1,0,0,1,0",47,2.033255,58,6.581685,65,3,,,,0.6111111111111112,compromise,Male,22
11,50,,5,0.375,1,1.5,0.4,"1,1,1,1,1","0,0,1,1,0","1,1,0,0,1",41,6.183175,41,4.84842,42,3,,,,0,stay,Male,22
11,51,,45,0.125,0,1.6,0.133333333,"9,9,9,9,9","2,2,2,0,0","7,7,7,9,9",20,4.333235,10,2.748385,5,3,,,,0.6666666666666666,compromise,Male,22
11,52,,45,0.875,0,1.6,0.866666667,"9,9,9,9,9","7,8,8,9,7","2,1,1,0,2",89,2.916565,85,5.5984,74,1,,,,0.26666666666666666,compromise,Male,22
11,53,,5,0.375,0,2,0.4,"1,1,1,1,1","0,1,1,0,0","1,0,0,1,1",35,2.466565,40,3.13181,50,2,,,,0.3333333333333333,compromise,Male,22
11,54,,5,0.875,0,1.9,0.8,"1,1,1,1,1","0,1,1,1,1","1,0,0,0,0",50,3.64989,55,2.41522,67,2,,,,0.29411764705882354,compromise,Male,22
12,1,,5,0.625,0,2,0.6,"1,1,1,1,1","1,0,0,1,1","0,1,1,0,0",65,2.179,65,3.162,50,2,,,,0,stay,Male,23
12,2,,5,0.5,1,1.6,0.6,"1,1,1,1,1","1,0,1,0,1","0,1,0,1,0",65,1.86,65,1.726,64,2,,,,0,stay,Male,23
12,3,,5,0.875,0,1.8,0.8,"1,1,1,1,1","1,1,1,1,0","0,0,0,0,1",90,0.784,85,2.108,74,1,,,,0.3125,compromise,Male,23
12,4,,5,0.5,0,1.5,0.6,"1,1,1,1,1","1,0,0,1,1","0,1,1,0,0",50,1.642,60,1.679,68,2,,,,0.5555555555555556,compromise,Male,23
12,5,,5,1,1,2,1,"1,1,1,1,1","1,1,1,1,1","0,0,0,0,0",80,2.093,80,1.733,80,3,,,,NA,NA,Male,23
12,6,,5,0.375,0,1.7,0.4,"1,1,1,1,1","1,0,0,1,0","0,1,1,0,1",70,3.171,70,1.675,53,1,,,,0,stay,Male,23
12,7,,5,0.625,0,1.5,0.6,"1,1,1,1,1","1,1,1,0,0","0,0,0,1,1",65,1.893,65,1.381,50,3,,,,0,stay,Male,23
12,8,,45,0.375,0,2,0.377777778,"9,9,9,9,9","5,4,2,2,4","4,5,7,7,5",40,2.119,35,3.532,24,2,,,,0.3125,compromise,Male,23
12,9,,45,0.875,0,2,0.866666667,"9,9,9,9,9","8,7,7,9,8","1,2,2,0,1",90,1.014,90,1.569,75,3,,,,0,stay,Male,23
12,10,,5,0.125,0,1.5,0.2,"1,1,1,1,1","1,0,0,0,0","0,1,1,1,1",30,1.704,30,1.251,15,2,,,,0,stay,Male,23
12,11,,45,0.125,0,2,0.133333333,"9,9,9,9,9","2,1,2,1,0","7,8,7,8,9",10,2.496,15,1.09,26,1,,,,0.3125,compromise,Male,23
12,12,,45,1,1,2,1,"9,9,9,9,9","9,9,9,9,9","0,0,0,0,0",100,1.013,100,1.095,100,3,,,,NA,NA,Male,23
12,13,,5,0.75,0,1.6,0.8,"1,1,1,1,1","1,1,0,1,1","0,0,1,0,0",80,2.081,80,1.458,65,2,,,,0,stay,Male,23
12,14,,5,0.75,0,1.7,0.8,"1,1,1,1,1","1,0,1,1,1","0,1,0,0,0",75,0.89,75,1.919,90,3,,,,0,stay,Male,23
12,15,,45,0.75,0,1.6,0.755555556,"9,9,9,9,9","7,9,6,6,6","2,0,3,3,3",80,0.96,80,2.493,62,3,,,,0,stay,Male,23
12,16,,45,0.75,1,1.5,0.755555556,"9,9,9,9,9","5,7,7,6,9","4,2,2,3,0",75,1.031,75,1.105,74,3,,,,0,stay,Male,23
12,17,,5,0.125,0,1.9,0.2,"1,1,1,1,1","0,1,0,0,0","1,0,1,1,1",20,1.923,20,1.466,2,1,,,,0,stay,Male,23
12,18,,5,0.375,0,2,0.4,"1,1,1,1,1","0,1,1,0,0","1,0,0,1,1",40,3.195,40,1.188,24,2,,,,0,stay,Male,23
12,19,,5,0.25,0,1.7,0.2,"1,1,1,1,1","0,0,1,0,0","1,1,0,1,1",20,2.076,25,3.999,37,1,,,,0.29411764705882354,compromise,Male,23
12,20,,45,0.875,1,1.9,0.866666667,"9,9,9,9,9","7,8,8,9,7","2,1,1,0,2",90,0.786,90,1.439,92,1,,,,0,stay,Male,23
12,21,,45,0.5,0,1.8,0.511111111,"9,9,9,9,9","2,3,5,8,5","7,6,4,1,4",50,1.211,45,2.729,33,3,,,,0.29411764705882354,compromise,Male,23
12,22,,5,0.625,1,1.5,0.6,"1,1,1,1,1","0,1,1,1,0","1,0,0,0,1",60,2.193,60,2.847,3,1,,,,0,stay,Male,23
12,23,,5,0,1,2,0,"1,1,1,1,1","0,0,0,0,0","1,1,1,1,1",5,3.036,5,1.371,5,3,,,,NA,NA,Male,23
12,24,,5,0.75,0,2,0.8,"1,1,1,1,1","1,1,1,1,0","0,0,0,0,1",85,1.721,85,1.788,68,1,,,,0,stay,Male,23
12,25,,5,0,1,1.8,0,"1,1,1,1,1","0,0,0,0,0","1,1,1,1,1",10,3.822,10,1.566,8,3,,,,0,stay,Male,23
12,26,,45,0.5,0,1.6,0.511111111,"9,9,9,9,9","5,4,5,7,2","4,5,4,2,7",50,1.864,50,1.641,67,1,,,,0,stay,Male,23
12,27,,45,0.125,0,1.5,0.133333333,"9,9,9,9,9","1,3,0,1,1","8,6,9,8,8",10,2.231,15,3.172,28,2,,,,0.2777777777777778,compromise,Male,23
12,28,,45,0.875,0,1.6,0.866666667,"9,9,9,9,9","9,8,9,6,7","0,1,0,3,2",90,0.992,85,3.8,74,1,,,,0.3125,compromise,Male,23
12,29,,5,0.625,0,1.7,0.6,"1,1,1,1,1","0,1,1,0,1","1,0,0,1,0",65,1.957,60,1.904,49,1,,,,0.3125,compromise,Male,23
12,30,,45,0.125,1,1.6,0.133333333,"9,9,9,9,9","1,0,2,1,2","8,9,7,8,7",20,3.174,20,2.605,61,1,,,,0,stay,Male,23
12,31,,5,0.5,0,1.7,0.6,"1,1,1,1,1","1,0,0,1,1","0,1,1,0,0",65,1.165,65,1.774,50,3,,,,0,stay,Male,23
12,32,,5,0.375,0,1.7,0.4,"1,1,1,1,1","0,0,1,0,1","1,1,0,1,0",40,1.12,35,1.98,24,3,,,,0.3125,compromise,Male,23
12,33,,45,0.375,0,2,0.377777778,"9,9,9,9,9","3,0,6,4,4","6,9,3,5,5",45,4.643,40,2.389,30,3,,,,0.3333333333333333,compromise,Male,23
12,34,,45,0.625,0,1.6,0.622222222,"9,9,9,9,9","4,7,5,6,6","5,2,4,3,3",50,2.555,50,1.607,67,1,,,,0,stay,Male,23
12,35,,45,0.625,0,1.5,0.622222222,"9,9,9,9,9","6,7,3,7,5","3,2,6,2,4",50,2.334,50,3.747,65,3,,,,0,stay,Male,23
12,36,,45,0.75,0,1.8,0.755555556,"9,9,9,9,9","7,7,6,7,7","2,2,3,2,2",80,0.949,75,3.417,65,2,,,,0.3333333333333333,compromise,Male,23
12,37,,45,0.25,1,1.6,0.244444444,"9,9,9,9,9","3,4,2,1,1","6,5,7,8,8",70,0.978,70,1.652,13,1,,,,0,stay,Male,23
12,38,,45,0.375,0,1.8,0.377777778,"9,9,9,9,9","3,2,5,5,2","6,7,4,4,7",40,1.875,30,2.036,25,1,,,,0.6666666666666666,compromise,Male,23
12,39,,45,0.625,0,1.7,0.622222222,"9,9,9,9,9","7,3,6,5,7","2,6,3,4,2",80,2.153,70,1.539,63,2,,,,0.5882352941176471,compromise,Male,23
12,40,,5,0.25,0,1.6,0.2,"1,1,1,1,1","0,0,1,0,0","1,1,0,1,1",30,3.77,25,3.225,14,2,,,,0.3125,compromise,Male,23
12,41,,45,0.25,0,1.9,0.244444444,"9,9,9,9,9","2,1,4,3,1","7,8,5,6,8",20,2.464,20,1.711,35,3,,,,0,stay,Male,23
12,42,,45,0.125,0,1.8,0.133333333,"9,9,9,9,9","2,0,0,3,1","7,9,9,6,8",10,1.113,15,1.022,25,3,,,,0.3333333333333333,compromise,Male,23
12,43,,45,0,1,1.9,0,"9,9,9,9,9","0,0,0,0,0","9,9,9,9,9",5,0.776,5,1.165,3,3,,,,0,stay,Male,23
12,44,,5,0.125,0,2,0.2,"1,1,1,1,1","0,0,0,1,0","1,1,1,0,1",20,2.792,15,2.352,5,3,,,,0.3333333333333333,compromise,Male,23
12,45,,5,0.875,0,1.9,0.8,"1,1,1,1,1","1,1,1,1,0","0,0,0,0,1",15,2.769,20,2.533,31,2,,,,0.3125,compromise,Male,23
12,46,,5,0.5,0,2,0.6,"1,1,1,1,1","0,0,1,1,1","1,1,0,0,0",30,3.843,35,2.476,48,1,,,,0.2777777777777778,compromise,Male,23
12,47,,45,0.875,0,1.6,0.866666667,"9,9,9,9,9","9,8,6,8,8","0,1,3,1,1",90,1.83,85,2.975,74,2,,,,0.3125,compromise,Male,23
12,48,,5,0.375,1,2,0.4,"1,1,1,1,1","0,1,0,0,1","1,0,1,1,0",55,4.435,55,3.339,3,1,,,,0,stay,Male,23
12,49,,45,0.25,0,1.7,0.244444444,"9,9,9,9,9","1,3,3,2,2","8,6,6,7,7",30,1.868,25,1.667,14,2,,,,0.3125,compromise,Male,23
12,50,,45,0.25,0,1.7,0.244444444,"9,9,9,9,9","3,4,0,1,3","6,5,9,8,6",40,5.174,35,2.649,24,1,,,,0.3125,compromise,Male,23
12,51,,45,0.5,0,1.8,0.511111111,"9,9,9,9,9","4,6,4,5,4","5,3,5,4,5",40,3.059,45,2.347,58,2,,,,0.2777777777777778,compromise,Male,23
12,52,,5,0.25,0,1.5,0.2,"1,1,1,1,1","0,0,1,0,0","1,1,0,1,1",50,8.516,40,4.052,33,3,,,,0.5882352941176471,compromise,Male,23
12,53,,45,0.75,0,1.8,0.755555556,"9,9,9,9,9","7,8,6,8,5","2,1,3,1,4",40,2.534,45,4.49,55,1,,,,0.3333333333333333,compromise,Male,23
12,54,,5,0.875,0,1.8,0.8,"1,1,1,1,1","1,1,0,1,1","0,0,1,0,0",40,3.161,45,2.521,56,3,,,,0.3125,compromise,Male,23
13,1,,5,0.25,0,2,0.2,"1,1,1,1,1","1,0,0,0,0","0,1,1,1,1",10,0.7642,25,3.4813,28,2,,,,0.8333333333333334,compromise,Male,20
13,2,,45,0.5,0,1.5,0.511111111,"9,9,9,9,9","5,3,6,6,3","4,6,3,3,6",70,2.1492,65,3.5483,55,1,,,,0.3333333333333333,compromise,Male,20
13,3,,45,0.875,0,1.9,0.866666667,"9,9,9,9,9","6,8,8,9,8","3,1,1,0,1",90,1.6164,90,1.8144,74,1,,,,0,stay,Male,20
13,4,,5,0.625,0,1.6,0.6,"1,1,1,1,1","1,1,0,0,1","0,0,1,1,0",60,3.7993,60,3.7646,75,1,,,,0,stay,Male,20
13,5,,5,0,1,1.6,0,"1,1,1,1,1","0,0,0,0,0","1,1,1,1,1",5,3.516,7,2.5644,7,3,,,,1,copy,Male,20
13,6,,5,0.375,0,1.6,0.4,"1,1,1,1,1","0,0,0,1,1","1,1,1,0,0",15,1.5828,20,2.0311,30,1,,,,0.3333333333333333,compromise,Male,20
13,7,,45,0.125,0,1.7,0.133333333,"9,9,9,9,9","1,0,3,1,1","8,9,6,8,8",15,1.4994,15,5.7646,0,3,,,,0,stay,Male,20
13,8,,45,0.625,0,1.8,0.622222222,"9,9,9,9,9","5,3,8,6,6","4,6,1,3,3",70,2.1826,65,3.6314,55,2,,,,0.3333333333333333,compromise,Male,20
13,9,,5,0.875,0,1.9,0.8,"1,1,1,1,1","1,1,0,1,1","0,0,1,0,0",60,3.0493,75,2.1311,75,1,,,,1,copy,Male,20
13,10,,45,0.75,0,2,0.755555556,"9,9,9,9,9","8,6,9,6,5","1,3,0,3,4",80,1.6328,70,2.2312,64,2,,,,0.625,compromise,Male,20
13,11,,5,0.125,0,1.8,0.2,"1,1,1,1,1","0,0,0,0,1","1,1,1,1,0",5,2.8993,15,1.9145,20,2,,,,0.6666666666666666,compromise,Male,20
13,12,,45,0.125,0,1.9,0.133333333,"9,9,9,9,9","0,3,1,1,1","9,6,8,8,8",8,1.3326,14,4.4645,25,2,,,,0.35294117647058826,compromise,Male,20
13,13,,45,0.875,1,1.5,0.866666667,"9,9,9,9,9","8,8,8,8,7","1,1,1,1,2",80,2.216,80,3.0478,78,2,,,,0,stay,Male,20
13,14,,5,0.5,1,1.5,0.6,"1,1,1,1,1","0,0,1,1,1","1,1,0,0,0",40,2.566,40,2.7814,40,2,,,,NA,NA,Male,20
13,15,,5,1,1,1.5,1,"1,1,1,1,1","1,1,1,1,1","0,0,0,0,0",88,3.9828,95,3.9147,90,3,,,,3.5,copy,Male,20
13,16,,45,0.625,0,2,0.622222222,"9,9,9,9,9","5,4,7,6,6","4,5,2,3,3",80,3.3326,75,4.9844,62,3,,,,0.2777777777777778,compromise,Male,20
13,17,,45,1,1,1.9,1,"9,9,9,9,9","9,9,9,9,9","0,0,0,0,0",99,2.0162,99,4.7978,100,3,,,,0,stay,Male,20
13,18,,45,0.75,0,2,0.755555556,"9,9,9,9,9","6,6,8,8,6","3,3,1,1,3",85,1.766,83,4.7814,70,3,,,,0.13333333333333333,compromise,Male,20
13,19,,45,0.25,0,1.7,0.244444444,"9,9,9,9,9","2,2,3,2,2","7,7,6,7,7",17,3.066,24,2.7314,33,3,,,,0.4375,compromise,Male,20
13,20,,45,0.75,0,1.7,0.755555556,"9,9,9,9,9","7,8,5,7,7","2,1,4,2,2",76,2.4828,76,3.1315,59,1,,,,0,stay,Male,20
13,21,,5,0.75,0,1.6,0.8,"1,1,1,1,1","0,1,1,1,1","1,0,0,0,0",80,2.216,74,3.4815,62,1,,,,0.3333333333333333,compromise,Male,20
13,22,,45,0.5,0,1.7,0.511111111,"9,9,9,9,9","6,5,2,6,4","3,4,7,3,5",75,2.8827,70,2.8814,60,2,,,,0.3333333333333333,compromise,Male,20
13,23,,5,0.75,0,1.5,0.8,"1,1,1,1,1","0,1,1,1,1","1,0,0,0,0",90,2.016,80,2.8474,75,2,,,,0.6666666666666666,compromise,Male,20
13,24,,45,0.125,1,1.8,0.133333333,"9,9,9,9,9","1,1,2,1,1","8,8,7,8,8",8,4.6331,20,4.2342,50,1,,,,0.2857142857142857,compromise,Male,20
13,25,,45,0.25,1,1.8,0.244444444,"9,9,9,9,9","3,0,3,3,2","6,9,6,6,7",12,1.8493,2,8.4314,63,1,,,,-0.196078431,stay,Male,20
13,26,,5,0.375,0,1.7,0.4,"1,1,1,1,1","1,0,0,0,1","0,1,1,1,0",5,4.2828,20,3.6312,21,3,,,,0.9375,compromise,Male,20
13,27,,5,0.25,0,1.8,0.2,"1,1,1,1,1","0,0,0,1,0","1,1,1,0,1",10,0.5827,15,3.398,25,1,,,,0.3333333333333333,compromise,Male,20
13,28,,5,0.125,0,1.5,0.2,"1,1,1,1,1","0,0,1,0,0","1,1,0,1,1",4,2.3828,16,3.6482,19,1,,,,0.8,compromise,Male,20
13,29,,45,0.125,0,1.5,0.133333333,"9,9,9,9,9","2,1,2,0,1","7,8,7,9,8",14,3.216,15,2.5815,0,1,,,,-0.071428571,stay,Male,20
13,30,,45,0.375,0,1.6,0.377777778,"9,9,9,9,9","2,5,3,5,2","7,4,6,4,7",23,2.7161,33,2.7481,40,2,,,,0.5882352941176471,compromise,Male,20
13,31,,5,0.875,0,1.6,0.8,"1,1,1,1,1","1,1,1,1,0","0,0,0,0,1",80,1.566,95,2.7813,95,3,,,,1,copy,Male,20
13,32,,45,0.25,0,2,0.244444444,"9,9,9,9,9","4,2,3,0,2","5,7,6,9,7",25,2.5161,15,4.6148,10,2,,,,0.6666666666666666,compromise,Male,20
13,33,,5,0.625,1,1.5,0.6,"1,1,1,1,1","1,0,0,1,1","0,1,1,0,0",20,3.5326,20,2.8648,22,2,,,,0,stay,Male,20
13,34,,45,0.875,0,1.9,0.866666667,"9,9,9,9,9","6,8,8,9,8","3,1,1,0,1",90,0.8161,90,1.9813,75,3,,,,0,stay,Male,20
13,35,,5,0.5,0,1.9,0.6,"1,1,1,1,1","0,1,0,1,1","1,0,1,0,0",40,4.0494,60,2.7314,55,3,,,,1.3333333333333333,copy,Male,20
13,36,,45,0.25,0,1.8,0.244444444,"9,9,9,9,9","4,1,1,1,4","5,8,8,8,5",20,0.666,20,1.7814,35,1,,,,0,stay,Male,20
13,37,,45,0,1,1.7,0,"9,9,9,9,9","0,0,0,0,0","9,9,9,9,9",1,1.1827,1,2.1815,1,3,,,,NA,NA,Male,20
13,38,,45,0.875,0,2,0.866666667,"9,9,9,9,9","8,7,7,9,8","1,2,2,0,1",90,1.0993,90,2.2976,74,2,,,,0,stay,Male,20
13,39,,5,0.25,0,1.9,0.2,"1,1,1,1,1","0,0,0,0,1","1,1,1,1,0",10,0.602,25,2.729,26,3,,,,0.9375,compromise,Male,20
13,40,,5,0.75,0,1.5,0.8,"1,1,1,1,1","1,1,0,1,1","0,0,1,0,0",15,4.0522,24,4.1153,33,3,,,,0.5,compromise,Male,20
13,41,,45,0.375,0,1.7,0.377777778,"9,9,9,9,9","3,7,3,1,3","6,2,6,8,6",45,3.066,40,2.2481,30,3,,,,0.3333333333333333,compromise,Male,20
13,42,,5,0.5,0,1.5,0.6,"1,1,1,1,1","1,0,1,0,1","0,1,0,1,0",65,3.5661,50,2.2481,48,2,,,,0.8823529411764706,compromise,Male,20
13,43,,45,0.75,1,1.7,0.755555556,"9,9,9,9,9","7,6,7,7,7","2,3,2,2,2",90,1.3828,90,2.0681,25,1,,,,0,stay,Male,20
13,44,,5,0.625,0,2,0.6,"1,1,1,1,1","1,0,1,0,1","0,1,0,1,0",5,2.2005,24,5.3788,21,2,,,,1.1875,copy,Male,20
13,45,,5,0.5,0,1.5,0.6,"1,1,1,1,1","0,0,1,1,1","1,1,0,0,0",40,1.1995,46,4.9147,58,1,,,,0.3333333333333333,compromise,Male,20
13,46,,45,0.625,0,2,0.622222222,"9,9,9,9,9","3,7,5,6,7","6,2,4,3,2",80,0.8994,80,5.5481,65,1,,,,0,stay,Male,20
13,47,,5,0.375,1,1.9,0.4,"1,1,1,1,1","1,1,0,0,0","0,0,1,1,1",20,0.9328,50,6.0149,79,1,,,,0.5084745762711864,compromise,Male,20
13,48,,5,0.625,0,1.9,0.6,"1,1,1,1,1","0,0,1,1,1","1,1,0,0,0",60,2.2327,75,2.1808,76,3,,,,0.9375,compromise,Male,20
13,49,,5,0.125,0,1.7,0.2,"1,1,1,1,1","0,0,0,1,0","1,1,1,0,1",15,2.0999,15,3.9811,0,3,,,,0,stay,Male,20
13,50,,45,0.5,0,1.8,0.511111111,"9,9,9,9,9","5,5,5,2,6","4,4,4,7,3",60,2.3327,50,4.0647,43,3,,,,0.5882352941176471,compromise,Male,20
13,51,,45,0.375,0,1.8,0.377777778,"9,9,9,9,9","6,2,4,2,3","3,7,5,7,6",45,1.7463,40,2.2813,30,1,,,,0.3333333333333333,compromise,Male,20
13,52,,5,0.375,0,1.7,0.4,"1,1,1,1,1","0,1,0,1,0","1,0,1,0,1",15,0.9827,25,2.1648,31,2,,,,0.625,compromise,Male,20
13,53,,5,0.875,0,1.9,0.8,"1,1,1,1,1","0,1,1,1,1","1,0,0,0,0",40,3.3161,60,2.298,55,2,,,,1.3333333333333333,copy,Male,20
13,54,,5,0,1,1.5,0,"1,1,1,1,1","0,0,0,0,0","1,1,1,1,1",5,1.5329,5,3.1146,4,3,,,,0,stay,Male,20
14,1,,45,0.625,0,2,0.622222222,"9,9,9,9,9","4,7,8,3,6","5,2,1,6,3",60,3.9329,60,6.9492,75,2,,,,0,stay,Male,27
14,2,,45,0.25,0,1.9,0.244444444,"9,9,9,9,9","4,1,2,0,4","5,8,7,9,5",20,1.6023,23,4.2462,37,1,,,,0.17647058823529413,compromise,Male,27
14,3,,45,0.875,0,1.8,0.866666667,"9,9,9,9,9","6,9,6,9,9","3,0,3,0,0",90,1.9332,80,8.3847,73,3,,,,0.5882352941176471,compromise,Male,27
14,4,,45,0.375,0,1.5,0.377777778,"9,9,9,9,9","4,4,4,3,2","5,5,5,6,7",35,2.0001,42,5.0986,51,3,,,,0.4375,compromise,Male,27
14,5,,45,0.75,1,1.6,0.755555556,"9,9,9,9,9","9,8,6,8,3","0,1,3,1,6",75,2.4665,74,3.9488,73,3,,,,0.5,compromise,Male,27
14,6,,5,0.5,0,1.5,0.6,"1,1,1,1,1","1,1,0,0,1","0,0,1,1,0",60,2.4836,50,5.9985,42,2,,,,0.5555555555555556,compromise,Male,27
14,7,,5,0.375,0,1.9,0.4,"1,1,1,1,1","1,0,0,0,1","0,1,1,1,0",40,3.4333,35,3.6484,22,1,,,,0.2777777777777778,compromise,Male,27
14,8,,45,0.125,0,2,0.133333333,"9,9,9,9,9","1,0,1,3,1","8,9,8,6,8",15,1.4834,12,6.7842,0,2,,,,0.2,compromise,Male,27
14,9,,45,0.125,0,2,0.133333333,"9,9,9,9,9","2,1,0,3,0","7,8,9,6,9",20,1.8499,15,2.6484,5,1,,,,0.3333333333333333,compromise,Male,27
14,10,,5,0,1,1.7,0,"1,1,1,1,1","0,0,0,0,0","1,1,1,1,1",5,2.0524,4,4.113,3,3,,,,0.5,compromise,Male,27
14,11,,45,0.875,0,1.9,0.866666667,"9,9,9,9,9","7,9,7,8,8","2,0,2,1,1",80,1.333,85,4.2518,97,2,,,,0.29411764705882354,compromise,Male,27
14,12,,5,0.5,1,1.7,0.6,"1,1,1,1,1","0,1,0,1,1","1,0,1,0,0",70,7.5524,50,8.9637,5,1,,,,0.3076923076923077,compromise,Male,27
14,13,,45,0.25,1,1.7,0.244444444,"9,9,9,9,9","1,2,1,5,2","8,7,8,4,7",70,0.9834,60,3.815,8,1,,,,0.16129032258064516,compromise,Male,27
14,14,,45,0.375,0,1.8,0.377777778,"9,9,9,9,9","4,2,3,3,5","5,7,6,6,4",65,1.8667,60,3.4817,50,2,,,,0.3333333333333333,compromise,Male,27
14,15,,5,1,1,1.8,1,"1,1,1,1,1","1,1,1,1,1","0,0,0,0,0",95,2.2356,95,2.8629,95,3,,,,NA,NA,Male,27
14,16,,5,0.75,0,1.8,0.8,"1,1,1,1,1","1,1,1,0,1","0,0,0,1,0",80,2.4836,75,3.9982,65,1,,,,0.3333333333333333,compromise,Male,27
14,17,,45,0.875,0,1.8,0.866666667,"9,9,9,9,9","8,8,9,8,6","1,1,0,1,3",85,2.3665,85,3.8654,100,1,,,,0,stay,Male,27
14,18,,5,0,1,1.8,0,"1,1,1,1,1","0,0,0,0,0","1,1,1,1,1",5,3.1333,5,4.1008,4,3,,,,0,stay,Male,27
14,19,,5,0.125,0,1.7,0.2,"1,1,1,1,1","1,0,0,0,0","0,1,1,1,1",20,1.4519,13,4.2135,5,2,,,,0.4666666666666667,compromise,Male,27
14,20,,45,0.5,0,1.9,0.511111111,"9,9,9,9,9","5,3,6,7,2","4,6,3,2,7",60,1.4668,55,2.8316,42,2,,,,0.2777777777777778,compromise,Male,27
14,21,,5,0.625,0,1.5,0.6,"1,1,1,1,1","1,0,1,0,1","0,1,0,1,0",65,6.65,60,2.2653,50,3,,,,0.3333333333333333,compromise,Male,27
14,22,,5,0.375,0,1.5,0.4,"1,1,1,1,1","0,0,1,1,0","1,1,0,0,1",40,2.0835,30,4.0485,24,3,,,,0.625,compromise,Male,27
14,23,,5,0.5,0,1.8,0.6,"1,1,1,1,1","1,0,1,1,0","0,1,0,0,1",60,1.7001,55,4.5013,44,1,,,,0.3125,compromise,Male,27
14,24,,5,0.5,0,1.6,0.6,"1,1,1,1,1","1,1,0,0,1","0,0,1,1,0",60,1.2999,55,3.032,44,3,,,,0.3125,compromise,Male,27
14,25,,45,0.125,1,1.5,0.133333333,"9,9,9,9,9","0,2,1,2,1","9,7,8,7,8",15,0.8999,15,2.032,15,3,,,,NA,NA,Male,27
14,26,,5,0.375,0,1.6,0.4,"1,1,1,1,1","1,0,0,0,1","0,1,1,1,0",40,2.4,35,3.6676,25,2,,,,0.3333333333333333,compromise,Male,27
14,27,,45,0.25,0,1.6,0.244444444,"9,9,9,9,9","1,3,3,3,1","8,6,6,6,8",35,1.5,27,2.4675,20,3,,,,0.5333333333333333,compromise,Male,27
14,28,,45,0,1,1.6,0,"9,9,9,9,9","0,0,0,0,0","9,9,9,9,9",0,0.7831,0,1.6179,0,3,,,,NA,NA,Male,27
14,29,,45,0.125,0,1.8,0.133333333,"9,9,9,9,9","1,1,0,2,2","8,8,9,7,7",10,1.169,14,6.2145,27,3,,,,0.23529411764705882,compromise,Male,27
14,30,,45,0.75,0,1.9,0.755555556,"9,9,9,9,9","7,8,5,8,6","2,1,4,1,3",70,0.7164,75,2.6155,85,3,,,,0.3333333333333333,compromise,Male,27
14,31,,5,0.25,0,1.5,0.2,"1,1,1,1,1","0,0,0,1,0","1,1,1,0,1",20,0.6497,27,6.1179,37,2,,,,0.4117647058823529,compromise,Male,27
14,32,,5,0.375,1,1.7,0.4,"1,1,1,1,1","1,0,0,1,0","0,1,1,0,1",40,2.6835,50,3.782,85,1,,,,0.2222222222222222,compromise,Male,27
14,33,,45,0.75,0,1.9,0.755555556,"9,9,9,9,9","6,6,7,7,8","3,3,2,2,1",75,1.5501,72,5.3171,59,2,,,,0.1875,compromise,Male,27
14,34,,5,0.625,0,1.5,0.6,"1,1,1,1,1","1,1,0,0,1","0,0,1,1,0",60,0.6165,67,4.3986,75,2,,,,0.4666666666666667,compromise,Male,27
14,35,,5,0.625,1,1.5,0.6,"1,1,1,1,1","0,1,1,0,1","1,0,0,1,0",60,0.6855,60,2.2654,61,2,,,,0,stay,Male,27
14,36,,45,1,1,1.5,1,"9,9,9,9,9","9,9,9,9,9","0,0,0,0,0",100,0.8833,100,1.6841,100,3,,,,NA,NA,Male,27
14,37,,5,0.25,0,1.9,0.2,"1,1,1,1,1","1,0,0,0,0","0,1,1,1,1",20,0.5997,20,2.9512,37,1,,,,0,stay,Male,27
14,38,,5,0.875,0,1.5,0.8,"1,1,1,1,1","1,0,1,1,1","0,1,0,0,0",80,0.7188,90,3.2155,97,3,,,,0.5882352941176471,compromise,Male,27
14,39,,5,0.625,0,1.5,0.6,"1,1,1,1,1","1,1,0,0,1","0,0,1,1,0",60,1.0668,60,5.2009,75,1,,,,0,stay,Male,27
14,40,,5,0.25,0,1.9,0.2,"1,1,1,1,1","0,0,0,0,1","1,1,1,1,0",20,0.6165,30,4.3823,35,3,,,,0.6666666666666666,compromise,Male,27
14,41,,45,0.75,0,1.8,0.755555556,"9,9,9,9,9","6,6,6,8,8","3,3,3,1,1",80,1.6022,77,4.7966,63,1,,,,0.17647058823529413,compromise,Male,27
14,42,,5,0.125,0,2,0.2,"1,1,1,1,1","0,1,0,0,0","1,0,1,1,1",20,0.6167,20,6.6986,3,1,,,,0,stay,Male,27
14,43,,45,0.25,0,1.9,0.244444444,"9,9,9,9,9","2,3,2,2,2","7,6,7,7,7",25,2.0018,18,4.8492,10,2,,,,0.4666666666666667,compromise,Male,27
14,44,,45,0.875,1,1.6,0.866666667,"9,9,9,9,9","8,6,9,8,8","1,3,0,1,1",90,1.7166,75,5.6985,20,1,,,,0.21428571428571427,compromise,Male,27
