sID,trialNumber,nTotal,true_ratio,fillerTrial,ITI,seen_ratio,nMushrooms,nBlue,nRed,estimate1,estimate1RT,estimate2,estimate2RT,estimate_peer,confidence_peer,s,strategy,sex,age,trial_filter
113,33,5,0.25,0,1.7,0.2,"1,1,1,1,1","0,0,1,0,0","1,1,0,1,1",15,3.2983,20,4.8789,30,3,0.3333333333333333,compromise,Female,22,1
113,34,5,0.625,0,1.9,0.6,"1,1,1,1,1","1,1,1,0,0","0,0,0,1,1",58,3.4788,65,2.2885,74,2,0.4375,compromise,Female,22,1
113,35,45,0.5,0,1.5,0.511111111,"9,9,9,9,9","6,5,6,3,3","3,4,3,6,6",48,4.4747,52,2.5532,64,3,0.25,compromise,Female,22,1
113,39,5,0.875,0,2,0.8,"1,1,1,1,1","0,1,1,1,1","1,0,0,0,0",60,3.5005,67,1.9841,75,3,0.4666666666666667,compromise,Female,22,1
113,40,45,0.375,0,2,0.377777778,"9,9,9,9,9","3,3,3,3,5","6,6,6,6,4",47,5.6672,35,3.4697,31,1,0.75,compromise,Female,22,1
113,42,5,0.75,0,1.5,0.8,"1,1,1,1,1","1,1,1,1,0","0,0,0,0,1",78,3.9877,73,2.4405,63,2,0.3333333333333333,compromise,Female,22,1
113,43,5,0.25,0,2,0.2,"1,1,1,1,1","0,0,0,1,0","1,1,1,0,1",14,3.5134,21,2.6163,32,1,0.3888888888888889,compromise,Female,22,1
113,45,45,0.875,0,1.8,0.866666667,"9,9,9,9,9","8,9,6,9,7","1,0,3,0,2",89,4.5329,86,2.5328,73,2,0.1875,compromise,Female,22,1
113,46,45,0.25,0,1.9,0.244444444,"9,9,9,9,9","0,3,2,2,4","9,6,7,7,5",20,3.5346,22,1.9941,36,2,0.125,compromise,Female,22,1
113,47,45,0.375,0,1.8,0.377777778,"9,9,9,9,9","4,6,3,2,2","5,3,6,7,7",36,3.5901,45,3.9239,52,2,0.5625,compromise,Female,22,1
113,50,45,0.25,0,1.7,0.244444444,"9,9,9,9,9","1,4,1,3,2","8,5,8,6,7",42,4.3466,34,2.1933,26,3,0.5,compromise,Female,22,1
113,51,45,0.375,0,1.5,0.377777778,"9,9,9,9,9","7,2,1,5,2","2,7,8,4,7",40,2.9738,36,3.1649,24,3,0.25,compromise,Female,22,1
114,1,45,0.375,0,1.9,0.377777778,"9,9,9,9,9","3,4,5,3,2","6,5,4,6,7",34,3.2327,40,2.3123,50,2,0.375,compromise,Male,18,1
114,2,45,0.5,0,2,0.511111111,"9,9,9,9,9","3,5,6,4,5","6,4,3,5,4",45,2.4993,50,3.3229,61,2,0.3125,compromise,Male,18,1
114,3,5,0.25,0,1.9,0.2,"1,1,1,1,1","0,1,0,0,0","1,0,1,1,1",20,1.908,25,4.5733,35,3,0.3333333333333333,compromise,Male,18,1
114,6,5,0.875,0,1.5,0.8,"1,1,1,1,1","1,1,1,1,0","0,0,0,0,1",60,5.0914,65,3.2199,75,2,0.3333333333333333,compromise,Male,18,1
114,7,45,0.25,0,1.7,0.244444444,"9,9,9,9,9","3,4,1,0,3","6,5,8,9,6",25,2.7206,30,2.5689,40,1,0.3333333333333333,compromise,Male,18,1
114,8,5,0.375,0,1.8,0.4,"1,1,1,1,1","0,0,1,0,1","1,1,0,1,0",40,2.2594,35,2.3555,24,2,0.3125,compromise,Male,18,1
114,10,5,0.125,0,1.8,0.2,"1,1,1,1,1","0,0,0,0,1","1,1,1,1,0",20,1.1041,20,2.3687,2,1,-0,stay,Male,18,1
114,12,45,0.5,0,2,0.511111111,"9,9,9,9,9","3,6,6,2,6","6,3,3,7,3",45,2.5761,50,1.442,61,1,0.3125,compromise,Male,18,1
114,13,5,0.25,0,1.8,0.2,"1,1,1,1,1","0,1,0,0,0","1,0,1,1,1",20,0.9361,25,1.5983,37,1,0.29411764705882354,compromise,Male,18,1
114,15,5,0.25,0,1.5,0.2,"1,1,1,1,1","0,0,1,0,0","1,1,0,1,1",20,0.9607,25,1.5261,35,2,0.3333333333333333,compromise,Male,18,1
114,16,45,0.625,0,1.8,0.622222222,"9,9,9,9,9","6,4,6,6,6","3,5,3,3,3",60,2.3553,65,1.8578,75,2,0.3333333333333333,compromise,Male,18,1
114,17,5,0.125,0,1.6,0.2,"1,1,1,1,1","1,0,0,0,0","0,1,1,1,1",20,0.6432,15,4.5279,5,3,0.3333333333333333,compromise,Male,18,1
114,18,5,0.375,0,1.8,0.4,"1,1,1,1,1","0,0,0,1,1","1,1,1,0,0",40,2.5952,35,3.3126,25,1,0.3333333333333333,compromise,Male,18,1
114,19,5,0.625,0,2,0.6,"1,1,1,1,1","0,1,1,0,1","1,0,0,1,0",60,1.0399,60,1.8426,76,1,0,stay,Male,18,1
114,20,5,0.5,0,2,0.6,"1,1,1,1,1","1,0,0,1,1","0,1,1,0,0",40,1.7507,45,1.6781,55,1,0.3333333333333333,compromise,Male,18,1
114,22,45,0.625,0,1.6,0.622222222,"9,9,9,9,9","7,8,5,5,3","2,1,4,4,6",65,1.9558,60,2.1151,50,3,0.3333333333333333,compromise,Male,18,1
114,23,5,0.375,0,1.6,0.4,"1,1,1,1,1","0,1,1,0,0","1,0,0,1,1",35,4.685,40,1.3355,50,3,0.3333333333333333,compromise,Male,18,1
114,24,45,0.75,0,1.7,0.755555556,"9,9,9,9,9","7,9,5,8,5","2,0,4,1,4",76,0.7424,70,2.4689,58,1,0.3333333333333333,compromise,Male,18,1
114,25,45,0.25,0,2,0.244444444,"9,9,9,9,9","3,4,2,2,0","6,5,7,7,9",25,5.6477,20,1.7059,7,3,0.2777777777777778,compromise,Male,18,1
114,26,45,0.25,0,1.8,0.244444444,"9,9,9,9,9","1,2,2,4,2","8,7,7,5,7",25,5.804,25,2.5284,9,2,-0,stay,Male,18,1
114,28,5,0.75,0,1.7,0.8,"1,1,1,1,1","0,1,1,1,1","1,0,0,0,0",70,3.1656,70,2.8512,85,1,0,stay,Male,18,1
114,29,5,0.625,0,1.9,0.6,"1,1,1,1,1","1,0,1,0,1","0,1,0,1,0",55,2.4105,60,2.5848,70,2,0.3333333333333333,compromise,Male,18,1
114,30,45,0.875,0,1.5,0.866666667,"9,9,9,9,9","8,7,9,7,8","1,2,0,2,1",80,2.9828,80,2.005,97,3,0,stay,Male,18,1
114,32,45,0.875,0,1.8,0.866666667,"9,9,9,9,9","9,7,9,7,7","0,2,0,2,2",70,0.8775,70,2.1574,86,1,0,stay,Male,18,1
114,33,45,0.875,0,1.9,0.866666667,"9,9,9,9,9","7,7,9,8,8","2,2,0,1,1",75,0.6531,75,2.2917,91,2,0,stay,Male,18,1
114,34,45,0.125,0,1.5,0.133333333,"9,9,9,9,9","2,1,0,1,2","7,8,9,8,7",25,2.8595,20,2.1652,8,3,0.29411764705882354,compromise,Male,18,1
114,35,5,0.625,0,1.6,0.6,"1,1,1,1,1","1,0,0,1,1","0,1,1,0,0",60,6.9705,75,1.6271,76,3,0.9375,compromise,Male,18,1
114,36,5,0.125,0,1.8,0.2,"1,1,1,1,1","0,0,0,1,0","1,1,1,0,1",20,0.5428,20,1.5026,5,2,-0,stay,Male,18,1
114,37,5,0.75,0,1.7,0.8,"1,1,1,1,1","1,1,1,0,1","0,0,0,1,0",60,1.2385,65,2.5755,77,2,0.29411764705882354,compromise,Male,18,1
114,40,5,0.75,0,1.5,0.8,"1,1,1,1,1","1,1,1,1,0","0,0,0,0,1",60,0.5485,65,3.4621,75,3,0.3333333333333333,compromise,Male,18,1
114,41,45,0.125,0,1.8,0.133333333,"9,9,9,9,9","0,1,3,0,2","9,8,6,9,7",20,1.3404,20,1.5826,5,2,-0,stay,Male,18,1
114,42,5,0.875,0,1.8,0.8,"1,1,1,1,1","1,0,1,1,1","0,1,0,0,0",50,3.2398,60,2.7814,66,3,0.625,compromise,Male,18,1
114,43,45,0.75,0,1.8,0.755555556,"9,9,9,9,9","7,8,4,7,8","2,1,5,2,1",70,0.9939,70,2.0842,87,3,0,stay,Male,18,1
114,44,45,0.75,0,1.8,0.755555556,"9,9,9,9,9","6,9,7,6,6","3,0,2,3,3",65,1.8673,65,1.7076,80,2,0,stay,Male,18,1
114,45,5,0.5,0,1.7,0.6,"1,1,1,1,1","1,1,0,1,0","0,0,1,0,1",40,1.553,55,2.9273,58,2,0.8333333333333334,compromise,Male,18,1
114,49,45,0.625,0,1.7,0.622222222,"9,9,9,9,9","4,5,7,5,7","5,4,2,4,2",40,2.2435,45,1.4816,57,1,0.29411764705882354,compromise,Male,18,1
114,50,45,0.125,0,2,0.133333333,"9,9,9,9,9","2,2,0,0,2","7,7,9,9,7",20,3.1521,20,1.9944,3,1,-0,stay,Male,18,1
114,52,5,0.5,0,2,0.6,"1,1,1,1,1","1,1,0,1,0","0,0,1,0,1",55,1.95,55,3.8526,38,3,-0,stay,Male,18,1
114,54,45,0.375,0,1.9,0.377777778,"9,9,9,9,9","3,3,3,3,5","6,6,6,6,4",20,2.8373,25,4.1432,36,3,0.3125,compromise,Male,18,1
115,2,5,0.25,0,1.9,0.2,"1,1,1,1,1","0,0,0,1,0","1,1,1,0,1",10,7.0826,20,4.2507,25,3,0.6666666666666666,compromise,Male,21,1
115,6,5,0.75,0,1.9,0.8,"1,1,1,1,1","0,1,1,1,1","1,0,0,0,0",95,5.5665,90,4.9622,80,3,0.3333333333333333,compromise,Male,21,1
115,7,45,0.125,0,1.8,0.133333333,"9,9,9,9,9","0,0,1,2,3","9,9,8,7,6",36,5.1661,20,4.4454,18,2,0.8888888888888888,compromise,Male,21,1
115,8,45,0.625,0,1.6,0.622222222,"9,9,9,9,9","7,6,6,4,5","2,3,3,5,4",76,5.2662,70,4.0616,60,3,0.375,compromise,Male,21,1
115,10,45,0.25,0,1.8,0.244444444,"9,9,9,9,9","4,3,3,1,0","5,6,6,8,9",47,4.2495,40,4.1791,30,3,0.4117647058823529,compromise,Male,21,1
115,12,5,0.75,0,2,0.8,"1,1,1,1,1","1,1,1,0,1","0,0,0,1,0",95,7.7668,95,7.1447,79,1,-0,stay,Male,21,1
115,15,5,0.625,0,2,0.6,"1,1,1,1,1","0,1,1,1,0","1,0,0,0,1",88,4.4844,85,4.6931,70,1,0.16666666666666666,compromise,Male,21,1
115,16,45,0.75,0,1.9,0.755555556,"9,9,9,9,9","6,7,7,8,6","3,2,2,1,3",90,6.1733,80,3.6127,75,3,0.6666666666666666,compromise,Male,21,1
115,17,5,0.375,0,1.9,0.4,"1,1,1,1,1","1,0,0,1,0","0,1,1,0,1",46,5.9829,40,3.2446,30,3,0.375,compromise,Male,21,1
115,18,5,0.25,0,1.7,0.2,"1,1,1,1,1","0,1,0,0,0","1,0,1,1,1",33,5.2326,25,4.2617,15,1,0.4444444444444444,compromise,Male,21,1
115,19,45,0.125,0,1.5,0.133333333,"9,9,9,9,9","1,1,1,1,2","8,8,8,8,7",16,7.4989,15,6.9627,1,1,0.06666666666666667,compromise,Male,21,1
115,21,5,0.5,0,1.8,0.6,"1,1,1,1,1","1,1,0,0,1","0,0,1,1,0",66,5.3332,55,3.4883,50,3,0.6875,compromise,Male,21,1
115,22,5,0.5,0,2,0.6,"1,1,1,1,1","0,1,1,1,0","1,0,0,0,1",80,3.1839,77,4.2273,64,1,0.1875,compromise,Male,21,1
115,23,5,0.375,0,2,0.4,"1,1,1,1,1","0,0,1,0,1","1,1,0,1,0",20,7.5581,28,5.2047,37,2,0.47058823529411764,compromise,Male,21,1
115,24,5,0.625,0,1.8,0.6,"1,1,1,1,1","1,0,1,1,0","0,1,0,0,1",76,5.3338,65,5.0951,60,3,0.6875,compromise,Male,21,1
115,27,45,0.75,0,1.7,0.755555556,"9,9,9,9,9","8,5,8,8,5","1,4,1,1,4",55,4.1502,55,3.1117,73,1,0,stay,Male,21,1
115,28,5,0.375,0,1.6,0.4,"1,1,1,1,1","1,0,0,0,1","0,1,1,1,0",33,3.283,33,3.4281,50,1,0,stay,Male,21,1
115,29,5,0.5,0,1.7,0.6,"1,1,1,1,1","1,0,1,0,1","0,1,0,1,0",44,3.3836,44,2.596,60,2,0,stay,Male,21,1
115,30,5,0.75,0,2,0.8,"1,1,1,1,1","1,1,1,0,1","0,0,0,1,0",90,4.349,90,4.9614,72,2,-0,stay,Male,21,1
115,32,45,0.875,0,1.6,0.866666667,"9,9,9,9,9","8,9,7,7,8","1,0,2,2,1",98,3.3824,98,2.6136,80,2,-0,stay,Male,21,1
115,34,45,0.5,0,1.9,0.511111111,"9,9,9,9,9","6,4,4,3,6","3,5,5,6,3",70,2.5821,70,3.3804,55,3,-0,stay,Male,21,1
115,36,5,0.125,0,1.8,0.2,"1,1,1,1,1","0,1,0,0,0","1,0,1,1,1",23,3.4827,22,3.7789,5,3,0.05555555555555555,compromise,Male,21,1
115,37,45,0.875,0,1.8,0.866666667,"9,9,9,9,9","9,9,6,8,7","0,0,3,1,2",95,5.3329,95,3.4785,79,1,-0,stay,Male,21,1
115,38,45,0.5,0,1.6,0.511111111,"9,9,9,9,9","3,3,5,5,7","6,6,4,4,2",78,3.0838,78,2.7778,60,2,-0,stay,Male,21,1
115,39,5,0.125,0,2,0.2,"1,1,1,1,1","0,0,0,0,1","1,1,1,1,0",11,4.8329,11,1.7622,26,1,0,stay,Male,21,1
115,40,45,0.625,0,1.8,0.622222222,"9,9,9,9,9","6,5,8,4,5","3,4,1,5,4",65,2.4668,65,3.2124,50,1,-0,stay,Male,21,1
115,41,5,0.875,0,1.5,0.8,"1,1,1,1,1","1,1,1,0,1","0,0,0,1,0",97,4.8151,97,3.4712,80,2,-0,stay,Male,21,1
115,42,45,0.375,0,1.6,0.377777778,"9,9,9,9,9","5,2,4,4,2","4,7,5,5,7",56,2.833,56,3.0623,41,2,-0,stay,Male,21,1
115,44,5,0.875,0,1.6,0.8,"1,1,1,1,1","0,1,1,1,1","1,0,0,0,0",99,2.7657,99,2.9964,84,3,-0,stay,Male,21,1
115,45,45,0.875,0,1.5,0.866666667,"9,9,9,9,9","9,8,8,8,6","0,1,1,1,3",95,2.9819,95,3.1797,78,3,-0,stay,Male,21,1
115,47,45,0.375,0,1.5,0.377777778,"9,9,9,9,9","4,4,5,2,2","5,5,4,7,7",65,2.9082,65,2.8879,49,1,-0,stay,Male,21,1
115,49,45,0.625,0,1.6,0.622222222,"9,9,9,9,9","6,7,5,6,4","3,2,4,3,5",50,2.7669,50,3.2775,65,2,0,stay,Male,21,1
115,50,5,0.875,0,1.9,0.8,"1,1,1,1,1","1,0,1,1,1","0,1,0,0,0",87,2.9175,87,2.928,70,1,-0,stay,Male,21,1
115,52,5,0.125,0,2,0.2,"1,1,1,1,1","0,0,1,0,0","1,1,0,1,1",11,3.5505,11,2.8934,28,2,0,stay,Male,21,1
115,53,45,0.75,0,1.7,0.755555556,"9,9,9,9,9","8,8,2,8,8","1,1,7,1,1",90,3.8157,90,2.9631,75,2,-0,stay,Male,21,1
116,2,5,0.125,0,1.7,0.2,"1,1,1,1,1","0,0,0,0,1","1,1,1,1,0",20,3.5168,20,5.398,4,2,-0,stay,Male,23,1
116,4,5,0.5,0,1.9,0.6,"1,1,1,1,1","0,0,1,1,1","1,1,0,0,0",60,2.1336,50,3.398,43,3,0.5882352941176471,compromise,Male,23,1
116,5,45,0.125,0,2,0.133333333,"9,9,9,9,9","2,0,1,0,3","7,9,8,9,6",15,7.7505,10,4.1981,0,1,0.3333333333333333,compromise,Male,23,1
116,6,5,0.25,0,1.9,0.2,"1,1,1,1,1","0,1,0,0,0","1,0,1,1,1",20,2.9168,20,3.7813,36,1,0,stay,Male,23,1
116,7,5,0.125,0,1.6,0.2,"1,1,1,1,1","1,0,0,0,0","0,1,1,1,1",20,2.8502,10,2.9806,3,3,0.5882352941176471,compromise,Male,23,1
116,8,45,0.625,0,1.7,0.622222222,"9,9,9,9,9","4,7,7,4,6","5,2,2,5,3",80,2.1162,80,3.3811,65,2,-0,stay,Male,23,1
116,10,45,0.5,0,1.5,0.511111111,"9,9,9,9,9","4,5,5,6,3","5,4,4,3,6",70,4.8671,70,5.3145,54,1,-0,stay,Male,23,1
116,11,5,0.5,0,1.7,0.6,"1,1,1,1,1","0,1,1,0,1","1,0,0,1,0",60,1.7333,60,5.6485,45,2,-0,stay,Male,23,1
116,12,5,0.125,0,1.9,0.2,"1,1,1,1,1","1,0,0,0,0","0,1,1,1,1",20,2.0833,15,3.8147,5,1,0.3333333333333333,compromise,Male,23,1
116,14,5,0.75,0,1.7,0.8,"1,1,1,1,1","0,1,1,1,1","1,0,0,0,0",80,2.1167,70,2.7982,65,3,0.6666666666666666,compromise,Male,23,1
116,19,5,0.625,0,1.6,0.6,"1,1,1,1,1","0,1,0,1,1","1,0,1,0,0",60,2.1206,60,3.5444,75,1,0,stay,Male,23,1
116,20,5,0.25,0,1.7,0.2,"1,1,1,1,1","0,0,0,1,0","1,1,1,0,1",15,2.4499,20,4.5148,30,3,0.3333333333333333,compromise,Male,23,1
116,21,45,0.875,0,1.7,0.866666667,"9,9,9,9,9","9,8,6,8,8","0,1,3,1,1",95,2.3162,95,5.3485,80,1,-0,stay,Male,23,1
116,22,5,0.5,0,1.6,0.6,"1,1,1,1,1","1,0,1,1,0","0,1,0,0,1",60,4.0502,55,5.0982,43,1,0.29411764705882354,compromise,Male,23,1
116,23,45,0.5,0,1.7,0.511111111,"9,9,9,9,9","4,6,4,5,4","5,3,5,4,5",50,2.1166,60,4.3815,66,3,0.625,compromise,Male,23,1
116,25,5,0.875,0,1.6,0.8,"1,1,1,1,1","0,1,1,1,1","1,0,0,0,0",80,2.5833,80,3.4142,95,1,0,stay,Male,23,1
116,26,45,0.875,0,1.9,0.866666667,"9,9,9,9,9","7,6,8,9,9","2,3,1,0,0",95,2.4334,95,3.0814,80,3,-0,stay,Male,23,1
116,27,45,0.375,0,1.5,0.377777778,"9,9,9,9,9","3,3,5,3,3","6,6,4,6,6",40,2.3334,35,4.348,25,3,0.3333333333333333,compromise,Male,23,1
116,28,45,0.25,0,2,0.244444444,"9,9,9,9,9","3,2,3,0,3","6,7,6,9,6",20,2.3834,25,3.7981,38,3,0.2777777777777778,compromise,Male,23,1
116,29,45,0.25,0,1.7,0.244444444,"9,9,9,9,9","2,4,1,2,2","7,5,8,7,7",20,2.1167,20,2.9984,35,1,0,stay,Male,23,1
116,30,5,0.625,0,1.8,0.6,"1,1,1,1,1","1,1,1,0,0","0,0,0,1,1",60,1.6334,70,4.1983,77,3,0.5882352941176471,compromise,Male,23,1
116,31,5,0.375,0,2,0.4,"1,1,1,1,1","0,1,1,0,0","1,0,0,1,1",40,2.4669,40,3.5814,24,1,-0,stay,Male,23,1
116,33,5,0.875,0,1.8,0.8,"1,1,1,1,1","1,1,0,1,1","0,0,1,0,0",80,1.7998,85,5.0815,95,2,0.3333333333333333,compromise,Male,23,1
116,34,5,0.25,0,1.6,0.2,"1,1,1,1,1","1,0,0,0,0","0,1,1,1,1",20,1.8498000000000001,30,6.6649,35,2,0.6666666666666666,compromise,Male,23,1
116,35,45,0.75,0,1.8,0.755555556,"9,9,9,9,9","4,6,8,7,9","5,3,1,2,0",80,2.2666,75,5.1635,63,2,0.29411764705882354,compromise,Male,23,1
116,36,45,0.75,0,2,0.755555556,"9,9,9,9,9","6,5,7,9,7","3,4,2,0,2",65,4.7668,70,3.7981,80,3,0.3333333333333333,compromise,Male,23,1
116,37,5,0.375,0,1.5,0.4,"1,1,1,1,1","0,1,0,1,0","1,0,1,0,1",40,1.5333,30,3.2149,23,3,0.5882352941176471,compromise,Male,23,1
116,38,45,0.5,0,2,0.511111111,"9,9,9,9,9","5,3,3,5,7","4,6,6,4,2",45,3.1167,50,3.548,60,2,0.3333333333333333,compromise,Male,23,1
116,39,45,0.125,0,1.7,0.133333333,"9,9,9,9,9","0,1,2,3,0","9,8,7,6,9",5,1.4999,10,3.5817,22,2,0.29411764705882354,compromise,Male,23,1
116,42,45,0.375,0,1.6,0.377777778,"9,9,9,9,9","5,3,4,3,2","4,6,5,6,7",40,2.3001,35,3.7647,22,1,0.2777777777777778,compromise,Male,23,1
116,43,5,0.375,0,1.7,0.4,"1,1,1,1,1","1,0,1,0,0","0,1,0,1,1",40,2.7167,30,2.9482,24,2,0.625,compromise,Male,23,1
116,44,45,0.25,0,1.8,0.244444444,"9,9,9,9,9","2,3,2,2,2","7,6,7,7,7",20,2.1994,20,4.1483,37,2,0,stay,Male,23,1
116,45,5,0.75,0,1.9,0.8,"1,1,1,1,1","1,0,1,1,1","0,1,0,0,0",80,1.75,70,2.5815,62,2,0.5555555555555556,compromise,Male,23,1
116,46,45,0.375,0,1.7,0.377777778,"9,9,9,9,9","2,5,4,2,4","7,4,5,7,5",40,2.05,30,3.0646,23,2,0.5882352941176471,compromise,Male,23,1
116,48,5,0.625,0,1.8,0.6,"1,1,1,1,1","1,1,0,1,0","0,0,1,0,1",60,2.1665,70,3.5977,75,2,0.6666666666666666,compromise,Male,23,1
116,49,45,0.125,0,1.8,0.133333333,"9,9,9,9,9","1,2,1,1,1","8,7,8,8,8",10,1.3835,20,3.2817,27,3,0.5882352941176471,compromise,Male,23,1
116,50,45,0.875,0,1.8,0.866666667,"9,9,9,9,9","7,7,8,9,8","2,2,1,0,1",90,2.1167,90,2.3479,75,2,-0,stay,Male,23,1
116,51,5,0.75,0,1.9,0.8,"1,1,1,1,1","0,1,1,1,1","1,0,0,0,0",80,1.6001,70,3.8646,62,1,0.5555555555555556,compromise,Male,23,1
116,52,45,0.75,0,1.6,0.755555556,"9,9,9,9,9","6,5,7,8,8","3,4,2,1,1",75,2.2166,75,7.1153,60,1,-0,stay,Male,23,1
116,53,5,0.875,0,1.7,0.8,"1,1,1,1,1","1,0,1,1,1","0,1,0,0,0",80,1.9999,90,3.3314,97,3,0.5882352941176471,compromise,Male,23,1
116,54,45,0.625,0,1.6,0.622222222,"9,9,9,9,9","2,6,6,7,7","7,3,3,2,2",80,1.75,75,4.2485,62,3,0.2777777777777778,compromise,Male,23,1
117,1,5,0.25,0,1.6,0.2,"1,1,1,1,1","0,1,0,0,0","1,0,1,1,1",20,2.2624,30,7.6248,36,1,0.625,compromise,Male,24,1
117,2,5,0.125,0,1.6,0.2,"1,1,1,1,1","0,0,1,0,0","1,1,0,1,1",20,1.9154,12,4.1299,3,1,0.47058823529411764,compromise,Male,24,1
117,3,45,0.625,0,1.9,0.622222222,"9,9,9,9,9","8,6,5,3,6","1,3,4,6,3",80,2.3984,75,5.0128,65,2,0.3333333333333333,compromise,Male,24,1
117,7,5,0.5,0,1.5,0.6,"1,1,1,1,1","0,1,1,0,1","1,0,0,1,0",60,2.5637,50,2.727,43,1,0.5882352941176471,compromise,Male,24,1
117,10,5,0.875,0,1.7,0.8,"1,1,1,1,1","1,1,1,0,1","0,0,0,1,0",80,0.9157,95,4.626,97,3,0.8823529411764706,compromise,Male,24,1
117,11,45,0.5,0,1.9,0.511111111,"9,9,9,9,9","6,4,3,6,4","3,5,6,3,5",30,2.0638,40,3.593,45,3,0.6666666666666666,compromise,Male,24,1
117,12,5,0.375,0,2,0.4,"1,1,1,1,1","1,0,0,1,0","0,1,1,0,1",60,1.4507,50,3.5947,44,3,0.625,compromise,Male,24,1
117,13,45,0.25,0,1.6,0.244444444,"9,9,9,9,9","4,2,3,1,1","5,7,6,8,8",15,0.9151,24,2.8114,32,2,0.5294117647058824,compromise,Male,24,1
117,16,45,0.25,0,1.7,0.244444444,"9,9,9,9,9","4,2,2,1,2","5,7,7,8,7",20,2.4977,30,2.3606,38,3,0.5555555555555556,compromise,Male,24,1
117,18,45,0.125,0,1.7,0.133333333,"9,9,9,9,9","1,1,1,1,2","8,8,8,8,7",15,3.6804,10,5.3595,0,3,0.3333333333333333,compromise,Male,24,1
117,19,45,0.75,0,1.7,0.755555556,"9,9,9,9,9","6,7,9,8,4","3,2,0,1,5",65,1.4149,70,2.4643,82,2,0.29411764705882354,compromise,Male,24,1
117,20,45,0.625,0,1.8,0.622222222,"9,9,9,9,9","4,8,5,6,5","5,1,4,3,4",65,1.0994,55,4.3798,50,3,0.6666666666666666,compromise,Male,24,1
117,21,5,0.625,0,1.5,0.6,"1,1,1,1,1","1,0,0,1,1","0,1,1,0,0",50,4.2795,60,4.6096,68,3,0.5555555555555556,compromise,Male,24,1
117,22,5,0.125,0,1.7,0.2,"1,1,1,1,1","1,0,0,0,0","0,1,1,1,1",20,0.7451,10,3.2765,3,2,0.5882352941176471,compromise,Male,24,1
117,23,5,0.875,0,1.6,0.8,"1,1,1,1,1","1,0,1,1,1","0,1,0,0,0",80,0.8306,90,4.26,97,1,0.5882352941176471,compromise,Male,24,1
117,24,5,0.5,0,1.5,0.6,"1,1,1,1,1","1,0,0,1,1","0,1,1,0,0",60,0.7484,50,4.9761,42,3,0.5555555555555556,compromise,Male,24,1
117,25,45,0.125,0,1.9,0.133333333,"9,9,9,9,9","2,2,1,1,0","7,7,8,8,9",15,2.3478,10,2.7108,0,2,0.3333333333333333,compromise,Male,24,1
117,26,5,0.75,0,2,0.8,"1,1,1,1,1","0,1,1,1,1","1,0,0,0,0",80,1.7807,70,2.294,65,2,0.6666666666666666,compromise,Male,24,1
117,27,5,0.75,0,1.7,0.8,"1,1,1,1,1","1,1,1,0,1","0,0,0,1,0",80,1.1516,70,3.1742,63,1,0.5882352941176471,compromise,Male,24,1
117,28,5,0.25,0,1.8,0.2,"1,1,1,1,1","0,0,1,0,0","1,1,0,1,1",40,0.7979,30,2.9601,24,2,0.625,compromise,Male,24,1
117,29,5,0.375,0,1.9,0.4,"1,1,1,1,1","0,0,1,1,0","1,1,0,0,1",40,1.165,30,2.111,24,1,0.625,compromise,Male,24,1
117,30,5,0.125,0,1.8,0.2,"1,1,1,1,1","0,0,0,0,1","1,1,1,1,0",25,3.1301,15,4.5299,10,3,0.6666666666666666,compromise,Male,24,1
117,32,5,0.625,0,1.8,0.6,"1,1,1,1,1","0,1,0,1,1","1,0,1,0,0",60,0.6992,70,2.6939,75,1,0.6666666666666666,compromise,Male,24,1
117,33,5,0.375,0,1.9,0.4,"1,1,1,1,1","1,1,0,0,0","0,0,1,1,1",40,0.832,35,3.4263,25,2,0.3333333333333333,compromise,Male,24,1
117,37,5,0.75,0,1.9,0.8,"1,1,1,1,1","1,1,1,0,1","0,0,0,1,0",80,0.835,70,3.0746000000000002,65,3,0.6666666666666666,compromise,Male,24,1
117,40,45,0.375,0,1.5,0.377777778,"9,9,9,9,9","3,3,5,3,3","6,6,4,6,6",40,4.0809,30,2.5102,22,1,0.5555555555555556,compromise,Male,24,1
117,42,5,0.25,0,2,0.2,"1,1,1,1,1","0,1,0,0,0","1,0,1,1,1",20,0.7171,30,2.9587,38,3,0.5555555555555556,compromise,Male,24,1
117,43,45,0.875,0,1.6,0.866666667,"9,9,9,9,9","8,8,8,7,8","1,1,1,2,1",85,2.0513,90,2.9085,100,1,0.3333333333333333,compromise,Male,24,1
117,44,45,0.375,0,1.7,0.377777778,"9,9,9,9,9","2,4,3,3,5","7,5,6,6,4",40,3.9297,30,3.2139,25,2,0.6666666666666666,compromise,Male,24,1
117,45,45,0.75,0,1.9,0.755555556,"9,9,9,9,9","7,9,6,7,5","2,0,3,2,4",72,4.3131,80,2.8936,90,1,0.4444444444444444,compromise,Male,24,1
117,47,5,0.5,0,1.6,0.6,"1,1,1,1,1","1,1,0,1,0","0,0,1,0,1",60,0.8313,50,6.1925,45,2,0.6666666666666666,compromise,Male,24,1
117,49,45,0.25,0,1.6,0.244444444,"9,9,9,9,9","5,2,2,1,1","4,7,7,8,8",20,9.7644,30,2.492,37,1,0.5882352941176471,compromise,Male,24,1
117,50,5,0.875,0,2,0.8,"1,1,1,1,1","1,1,1,1,0","0,0,0,0,1",80,0.8349,95,3.475,97,2,0.8823529411764706,compromise,Male,24,1
